index,R,left_image_path,right_image_path
1935,9.7973,01000-01999/01935L_(9.7973).png,01000-01999/01935R_(9.7973).png
1936,31.355,01000-01999/01936L_(31.355).png,01000-01999/01936R_(31.355).png
1937,19.764,01000-01999/01937L_(19.764).png,01000-01999/01937R_(19.764).png
1938,46.859,01000-01999/01938L_(46.859).png,01000-01999/01938R_(46.859).png
1939,26.638,01000-01999/01939L_(26.638).png,01000-01999/01939R_(26.638).png
1940,37.265,01000-01999/01940L_(37.265).png,01000-01999/01940R_(37.265).png
1941,2.8055,01000-01999/01941L_(2.8055).png,01000-01999/01941R_(2.8055).png
1942,38.713,01000-01999/01942L_(38.713).png,01000-01999/01942R_(38.713).png
1943,15.667,01000-01999/01943L_(15.667).png,01000-01999/01943R_(15.667).png
1944,46.567,01000-01999/01944L_(46.567).png,01000-01999/01944R_(46.567).png
1945,11.067,01000-01999/01945L_(11.067).png,01000-01999/01945R_(11.067).png
1946,38.32,01000-01999/01946L_(38.32).png,01000-01999/01946R_(38.32).png
1947,39.816,01000-01999/01947L_(39.816).png,01000-01999/01947R_(39.816).png
1948,26.804,01000-01999/01948L_(26.804).png,01000-01999/01948R_(26.804).png
1949,29.465,01000-01999/01949L_(29.465).png,01000-01999/01949R_(29.465).png
1950,39.912,01000-01999/01950L_(39.912).png,01000-01999/01950R_(39.912).png
1951,30.222,01000-01999/01951L_(30.222).png,01000-01999/01951R_(30.222).png
1952,47.684,01000-01999/01952L_(47.684).png,01000-01999/01952R_(47.684).png
1953,33.205,01000-01999/01953L_(33.205).png,01000-01999/01953R_(33.205).png
1954,40.451,01000-01999/01954L_(40.451).png,01000-01999/01954R_(40.451).png
1955,27.699,01000-01999/01955L_(27.699).png,01000-01999/01955R_(27.699).png
1956,19.493,01000-01999/01956L_(19.493).png,01000-01999/01956R_(19.493).png
1957,43.676,01000-01999/01957L_(43.676).png,01000-01999/01957R_(43.676).png
1958,21.352,01000-01999/01958L_(21.352).png,01000-01999/01958R_(21.352).png
1959,3.7393,01000-01999/01959L_(3.7393).png,01000-01999/01959R_(3.7393).png
1960,8.585,01000-01999/01960L_(8.585).png,01000-01999/01960R_(8.585).png
1961,5.9725,01000-01999/01961L_(5.9725).png,01000-01999/01961R_(5.9725).png
1962,20.693,01000-01999/01962L_(20.693).png,01000-01999/01962R_(20.693).png
1963,15.759,01000-01999/01963L_(15.759).png,01000-01999/01963R_(15.759).png
1964,32.687,01000-01999/01964L_(32.687).png,01000-01999/01964R_(32.687).png
1965,5.9235,01000-01999/01965L_(5.9235).png,01000-01999/01965R_(5.9235).png
1966,37.705,01000-01999/01966L_(37.705).png,01000-01999/01966R_(37.705).png
1967,18.122,01000-01999/01967L_(18.122).png,01000-01999/01967R_(18.122).png
1968,19.536,01000-01999/01968L_(19.536).png,01000-01999/01968R_(19.536).png
1969,47.0,01000-01999/01969L_(47).png,01000-01999/01969R_(47).png
1970,31.502,01000-01999/01970L_(31.502).png,01000-01999/01970R_(31.502).png
1971,5.3395,01000-01999/01971L_(5.3395).png,01000-01999/01971R_(5.3395).png
1972,28.87,01000-01999/01972L_(28.87).png,01000-01999/01972R_(28.87).png
1973,49.483,01000-01999/01973L_(49.483).png,01000-01999/01973R_(49.483).png
1974,18.101,01000-01999/01974L_(18.101).png,01000-01999/01974R_(18.101).png
1975,15.288,01000-01999/01975L_(15.288).png,01000-01999/01975R_(15.288).png
1976,7.8553,01000-01999/01976L_(7.8553).png,01000-01999/01976R_(7.8553).png
1977,10.414,01000-01999/01977L_(10.414).png,01000-01999/01977R_(10.414).png
1978,4.2947,01000-01999/01978L_(4.2947).png,01000-01999/01978R_(4.2947).png
1979,5.1795,01000-01999/01979L_(5.1795).png,01000-01999/01979R_(5.1795).png
1980,26.211,01000-01999/01980L_(26.211).png,01000-01999/01980R_(26.211).png
1981,19.115,01000-01999/01981L_(19.115).png,01000-01999/01981R_(19.115).png
1982,4.3321,01000-01999/01982L_(4.3321).png,01000-01999/01982R_(4.3321).png
1983,24.583,01000-01999/01983L_(24.583).png,01000-01999/01983R_(24.583).png
1984,15.074,01000-01999/01984L_(15.074).png,01000-01999/01984R_(15.074).png
1985,8.922,01000-01999/01985L_(8.922).png,01000-01999/01985R_(8.922).png
1986,29.051,01000-01999/01986L_(29.051).png,01000-01999/01986R_(29.051).png
1987,35.957,01000-01999/01987L_(35.957).png,01000-01999/01987R_(35.957).png
1988,22.133,01000-01999/01988L_(22.133).png,01000-01999/01988R_(22.133).png
1989,12.085,01000-01999/01989L_(12.085).png,01000-01999/01989R_(12.085).png
1990,29.899,01000-01999/01990L_(29.899).png,01000-01999/01990R_(29.899).png
1991,4.1537,01000-01999/01991L_(4.1537).png,01000-01999/01991R_(4.1537).png
1992,49.627,01000-01999/01992L_(49.627).png,01000-01999/01992R_(49.627).png
1993,19.531,01000-01999/01993L_(19.531).png,01000-01999/01993R_(19.531).png
1994,37.484,01000-01999/01994L_(37.484).png,01000-01999/01994R_(37.484).png
1995,33.058,01000-01999/01995L_(33.058).png,01000-01999/01995R_(33.058).png
1996,44.909,01000-01999/01996L_(44.909).png,01000-01999/01996R_(44.909).png
1997,21.697,01000-01999/01997L_(21.697).png,01000-01999/01997R_(21.697).png
1998,6.5004,01000-01999/01998L_(6.5004).png,01000-01999/01998R_(6.5004).png
1999,36.899,01000-01999/01999L_(36.899).png,01000-01999/01999R_(36.899).png
2000,45.594,02000-02999/02000L_(45.594).png,02000-02999/02000R_(45.594).png
2001,15.555,02000-02999/02001L_(15.555).png,02000-02999/02001R_(15.555).png
2002,39.323,02000-02999/02002L_(39.323).png,02000-02999/02002R_(39.323).png
2003,34.078,02000-02999/02003L_(34.078).png,02000-02999/02003R_(34.078).png
2004,26.661,02000-02999/02004L_(26.661).png,02000-02999/02004R_(26.661).png
2005,13.929,02000-02999/02005L_(13.929).png,02000-02999/02005R_(13.929).png
2006,11.891,02000-02999/02006L_(11.891).png,02000-02999/02006R_(11.891).png
2007,26.262,02000-02999/02007L_(26.262).png,02000-02999/02007R_(26.262).png
2008,21.421,02000-02999/02008L_(21.421).png,02000-02999/02008R_(21.421).png
2009,43.112,02000-02999/02009L_(43.112).png,02000-02999/02009R_(43.112).png
2010,22.761,02000-02999/02010L_(22.761).png,02000-02999/02010R_(22.761).png
2011,42.836,02000-02999/02011L_(42.836).png,02000-02999/02011R_(42.836).png
2012,22.331,02000-02999/02012L_(22.331).png,02000-02999/02012R_(22.331).png
2013,29.445,02000-02999/02013L_(29.445).png,02000-02999/02013R_(29.445).png
2014,11.245,02000-02999/02014L_(11.245).png,02000-02999/02014R_(11.245).png
2015,15.935,02000-02999/02015L_(15.935).png,02000-02999/02015R_(15.935).png
2016,39.196,02000-02999/02016L_(39.196).png,02000-02999/02016R_(39.196).png
2017,37.77,02000-02999/02017L_(37.77).png,02000-02999/02017R_(37.77).png
2018,25.301,02000-02999/02018L_(25.301).png,02000-02999/02018R_(25.301).png
2019,32.207,02000-02999/02019L_(32.207).png,02000-02999/02019R_(32.207).png
2020,13.322,02000-02999/02020L_(13.322).png,02000-02999/02020R_(13.322).png
2021,48.579,02000-02999/02021L_(48.579).png,02000-02999/02021R_(48.579).png
2022,23.813,02000-02999/02022L_(23.813).png,02000-02999/02022R_(23.813).png
2023,30.993,02000-02999/02023L_(30.993).png,02000-02999/02023R_(30.993).png
2024,34.306,02000-02999/02024L_(34.306).png,02000-02999/02024R_(34.306).png
2025,6.6773,02000-02999/02025L_(6.6773).png,02000-02999/02025R_(6.6773).png
2026,30.919,02000-02999/02026L_(30.919).png,02000-02999/02026R_(30.919).png
2027,11.734,02000-02999/02027L_(11.734).png,02000-02999/02027R_(11.734).png
2028,7.2806,02000-02999/02028L_(7.2806).png,02000-02999/02028R_(7.2806).png
2029,48.613,02000-02999/02029L_(48.613).png,02000-02999/02029R_(48.613).png
2030,15.132,02000-02999/02030L_(15.132).png,02000-02999/02030R_(15.132).png
2031,14.263,02000-02999/02031L_(14.263).png,02000-02999/02031R_(14.263).png
2032,31.54,02000-02999/02032L_(31.54).png,02000-02999/02032R_(31.54).png
2033,45.822,02000-02999/02033L_(45.822).png,02000-02999/02033R_(45.822).png
2034,28.763,02000-02999/02034L_(28.763).png,02000-02999/02034R_(28.763).png
2035,21.399,02000-02999/02035L_(21.399).png,02000-02999/02035R_(21.399).png
2036,9.9872,02000-02999/02036L_(9.9872).png,02000-02999/02036R_(9.9872).png
2037,13.634,02000-02999/02037L_(13.634).png,02000-02999/02037R_(13.634).png
2038,23.045,02000-02999/02038L_(23.045).png,02000-02999/02038R_(23.045).png
2039,47.436,02000-02999/02039L_(47.436).png,02000-02999/02039R_(47.436).png
2040,25.318,02000-02999/02040L_(25.318).png,02000-02999/02040R_(25.318).png
2041,30.316,02000-02999/02041L_(30.316).png,02000-02999/02041R_(30.316).png
2042,46.777,02000-02999/02042L_(46.777).png,02000-02999/02042R_(46.777).png
2043,41.399,02000-02999/02043L_(41.399).png,02000-02999/02043R_(41.399).png
2044,26.785,02000-02999/02044L_(26.785).png,02000-02999/02044R_(26.785).png
2045,36.374,02000-02999/02045L_(36.374).png,02000-02999/02045R_(36.374).png
2046,44.84,02000-02999/02046L_(44.84).png,02000-02999/02046R_(44.84).png
2047,39.581,02000-02999/02047L_(39.581).png,02000-02999/02047R_(39.581).png
2048,18.213,02000-02999/02048L_(18.213).png,02000-02999/02048R_(18.213).png
2049,16.208,02000-02999/02049L_(16.208).png,02000-02999/02049R_(16.208).png
2050,22.023,02000-02999/02050L_(22.023).png,02000-02999/02050R_(22.023).png
2051,37.501,02000-02999/02051L_(37.501).png,02000-02999/02051R_(37.501).png
2052,45.929,02000-02999/02052L_(45.929).png,02000-02999/02052R_(45.929).png
2053,17.745,02000-02999/02053L_(17.745).png,02000-02999/02053R_(17.745).png
2054,6.4565,02000-02999/02054L_(6.4565).png,02000-02999/02054R_(6.4565).png
2055,14.768,02000-02999/02055L_(14.768).png,02000-02999/02055R_(14.768).png
2056,46.085,02000-02999/02056L_(46.085).png,02000-02999/02056R_(46.085).png
2057,6.3652,02000-02999/02057L_(6.3652).png,02000-02999/02057R_(6.3652).png
2058,41.217,02000-02999/02058L_(41.217).png,02000-02999/02058R_(41.217).png
2059,5.8859,02000-02999/02059L_(5.8859).png,02000-02999/02059R_(5.8859).png
2060,24.327,02000-02999/02060L_(24.327).png,02000-02999/02060R_(24.327).png
2061,13.842,02000-02999/02061L_(13.842).png,02000-02999/02061R_(13.842).png
2062,14.871,02000-02999/02062L_(14.871).png,02000-02999/02062R_(14.871).png
2063,13.971,02000-02999/02063L_(13.971).png,02000-02999/02063R_(13.971).png
2064,36.813,02000-02999/02064L_(36.813).png,02000-02999/02064R_(36.813).png
2065,41.452,02000-02999/02065L_(41.452).png,02000-02999/02065R_(41.452).png
2066,40.594,02000-02999/02066L_(40.594).png,02000-02999/02066R_(40.594).png
2067,4.8846,02000-02999/02067L_(4.8846).png,02000-02999/02067R_(4.8846).png
2068,23.391,02000-02999/02068L_(23.391).png,02000-02999/02068R_(23.391).png
2069,25.567,02000-02999/02069L_(25.567).png,02000-02999/02069R_(25.567).png
2070,15.124,02000-02999/02070L_(15.124).png,02000-02999/02070R_(15.124).png
2071,34.912,02000-02999/02071L_(34.912).png,02000-02999/02071R_(34.912).png
2072,44.418,02000-02999/02072L_(44.418).png,02000-02999/02072R_(44.418).png
2073,31.021,02000-02999/02073L_(31.021).png,02000-02999/02073R_(31.021).png
2074,18.68,02000-02999/02074L_(18.68).png,02000-02999/02074R_(18.68).png
2075,23.094,02000-02999/02075L_(23.094).png,02000-02999/02075R_(23.094).png
2076,13.906,02000-02999/02076L_(13.906).png,02000-02999/02076R_(13.906).png
2077,9.8831,02000-02999/02077L_(9.8831).png,02000-02999/02077R_(9.8831).png
2078,5.7842,02000-02999/02078L_(5.7842).png,02000-02999/02078R_(5.7842).png
2079,24.851,02000-02999/02079L_(24.851).png,02000-02999/02079R_(24.851).png
2080,27.115,02000-02999/02080L_(27.115).png,02000-02999/02080R_(27.115).png
2081,44.707,02000-02999/02081L_(44.707).png,02000-02999/02081R_(44.707).png
2082,7.4953,02000-02999/02082L_(7.4953).png,02000-02999/02082R_(7.4953).png
2083,17.896,02000-02999/02083L_(17.896).png,02000-02999/02083R_(17.896).png
2084,43.005,02000-02999/02084L_(43.005).png,02000-02999/02084R_(43.005).png
2085,6.6219,02000-02999/02085L_(6.6219).png,02000-02999/02085R_(6.6219).png
2086,10.61,02000-02999/02086L_(10.61).png,02000-02999/02086R_(10.61).png
2087,24.218,02000-02999/02087L_(24.218).png,02000-02999/02087R_(24.218).png
2088,19.921,02000-02999/02088L_(19.921).png,02000-02999/02088R_(19.921).png
2089,6.1536,02000-02999/02089L_(6.1536).png,02000-02999/02089R_(6.1536).png
2090,13.254,02000-02999/02090L_(13.254).png,02000-02999/02090R_(13.254).png
2091,16.908,02000-02999/02091L_(16.908).png,02000-02999/02091R_(16.908).png
2092,47.835,02000-02999/02092L_(47.835).png,02000-02999/02092R_(47.835).png
2093,18.533,02000-02999/02093L_(18.533).png,02000-02999/02093R_(18.533).png
2094,25.478,02000-02999/02094L_(25.478).png,02000-02999/02094R_(25.478).png
2095,41.432,02000-02999/02095L_(41.432).png,02000-02999/02095R_(41.432).png
2096,25.393,02000-02999/02096L_(25.393).png,02000-02999/02096R_(25.393).png
2097,3.2022,02000-02999/02097L_(3.2022).png,02000-02999/02097R_(3.2022).png
2098,17.267,02000-02999/02098L_(17.267).png,02000-02999/02098R_(17.267).png
2099,15.072,02000-02999/02099L_(15.072).png,02000-02999/02099R_(15.072).png
2100,10.134,02000-02999/02100L_(10.134).png,02000-02999/02100R_(10.134).png
2101,3.9024,02000-02999/02101L_(3.9024).png,02000-02999/02101R_(3.9024).png
2102,39.581,02000-02999/02102L_(39.581).png,02000-02999/02102R_(39.581).png
2103,19.837,02000-02999/02103L_(19.837).png,02000-02999/02103R_(19.837).png
2104,4.0776,02000-02999/02104L_(4.0776).png,02000-02999/02104R_(4.0776).png
2105,30.72,02000-02999/02105L_(30.72).png,02000-02999/02105R_(30.72).png
2106,22.972,02000-02999/02106L_(22.972).png,02000-02999/02106R_(22.972).png
2107,38.883,02000-02999/02107L_(38.883).png,02000-02999/02107R_(38.883).png
2108,34.242,02000-02999/02108L_(34.242).png,02000-02999/02108R_(34.242).png
2109,8.7879,02000-02999/02109L_(8.7879).png,02000-02999/02109R_(8.7879).png
2110,13.965,02000-02999/02110L_(13.965).png,02000-02999/02110R_(13.965).png
2111,4.0875,02000-02999/02111L_(4.0875).png,02000-02999/02111R_(4.0875).png
2112,5.7138,02000-02999/02112L_(5.7138).png,02000-02999/02112R_(5.7138).png
2113,46.304,02000-02999/02113L_(46.304).png,02000-02999/02113R_(46.304).png
2114,27.342,02000-02999/02114L_(27.342).png,02000-02999/02114R_(27.342).png
2115,43.129,02000-02999/02115L_(43.129).png,02000-02999/02115R_(43.129).png
2116,27.506,02000-02999/02116L_(27.506).png,02000-02999/02116R_(27.506).png
2117,15.13,02000-02999/02117L_(15.13).png,02000-02999/02117R_(15.13).png
2118,24.732,02000-02999/02118L_(24.732).png,02000-02999/02118R_(24.732).png
2119,30.79,02000-02999/02119L_(30.79).png,02000-02999/02119R_(30.79).png
2120,16.273,02000-02999/02120L_(16.273).png,02000-02999/02120R_(16.273).png
2121,39.84,02000-02999/02121L_(39.84).png,02000-02999/02121R_(39.84).png
2122,16.821,02000-02999/02122L_(16.821).png,02000-02999/02122R_(16.821).png
2123,29.088,02000-02999/02123L_(29.088).png,02000-02999/02123R_(29.088).png
2124,46.531,02000-02999/02124L_(46.531).png,02000-02999/02124R_(46.531).png
2125,6.487,02000-02999/02125L_(6.487).png,02000-02999/02125R_(6.487).png
2126,45.288,02000-02999/02126L_(45.288).png,02000-02999/02126R_(45.288).png
2127,9.9613,02000-02999/02127L_(9.9613).png,02000-02999/02127R_(9.9613).png
2128,40.327,02000-02999/02128L_(40.327).png,02000-02999/02128R_(40.327).png
2129,32.893,02000-02999/02129L_(32.893).png,02000-02999/02129R_(32.893).png
2130,31.028,02000-02999/02130L_(31.028).png,02000-02999/02130R_(31.028).png
2131,6.174,02000-02999/02131L_(6.174).png,02000-02999/02131R_(6.174).png
2132,7.3918,02000-02999/02132L_(7.3918).png,02000-02999/02132R_(7.3918).png
2133,36.95,02000-02999/02133L_(36.95).png,02000-02999/02133R_(36.95).png
2134,1.9638,02000-02999/02134L_(1.9638).png,02000-02999/02134R_(1.9638).png
2135,39.732,02000-02999/02135L_(39.732).png,02000-02999/02135R_(39.732).png
2136,7.1561,02000-02999/02136L_(7.1561).png,02000-02999/02136R_(7.1561).png
2137,2.2847,02000-02999/02137L_(2.2847).png,02000-02999/02137R_(2.2847).png
2138,7.6458,02000-02999/02138L_(7.6458).png,02000-02999/02138R_(7.6458).png
2139,33.433,02000-02999/02139L_(33.433).png,02000-02999/02139R_(33.433).png
2140,21.947,02000-02999/02140L_(21.947).png,02000-02999/02140R_(21.947).png
2141,14.439,02000-02999/02141L_(14.439).png,02000-02999/02141R_(14.439).png
2142,12.888,02000-02999/02142L_(12.888).png,02000-02999/02142R_(12.888).png
2143,32.263,02000-02999/02143L_(32.263).png,02000-02999/02143R_(32.263).png
2144,26.012,02000-02999/02144L_(26.012).png,02000-02999/02144R_(26.012).png
2145,13.081,02000-02999/02145L_(13.081).png,02000-02999/02145R_(13.081).png
2146,40.428,02000-02999/02146L_(40.428).png,02000-02999/02146R_(40.428).png
2147,17.116,02000-02999/02147L_(17.116).png,02000-02999/02147R_(17.116).png
2148,17.933,02000-02999/02148L_(17.933).png,02000-02999/02148R_(17.933).png
2149,26.269,02000-02999/02149L_(26.269).png,02000-02999/02149R_(26.269).png
2150,41.358,02000-02999/02150L_(41.358).png,02000-02999/02150R_(41.358).png
2151,28.32,02000-02999/02151L_(28.32).png,02000-02999/02151R_(28.32).png
2152,10.362,02000-02999/02152L_(10.362).png,02000-02999/02152R_(10.362).png
2153,43.311,02000-02999/02153L_(43.311).png,02000-02999/02153R_(43.311).png
2154,6.4918,02000-02999/02154L_(6.4918).png,02000-02999/02154R_(6.4918).png
2155,12.311,02000-02999/02155L_(12.311).png,02000-02999/02155R_(12.311).png
2156,38.894,02000-02999/02156L_(38.894).png,02000-02999/02156R_(38.894).png
2157,11.839,02000-02999/02157L_(11.839).png,02000-02999/02157R_(11.839).png
2158,37.851,02000-02999/02158L_(37.851).png,02000-02999/02158R_(37.851).png
2159,14.615,02000-02999/02159L_(14.615).png,02000-02999/02159R_(14.615).png
2160,23.835,02000-02999/02160L_(23.835).png,02000-02999/02160R_(23.835).png
2161,34.467,02000-02999/02161L_(34.467).png,02000-02999/02161R_(34.467).png
2162,3.0675,02000-02999/02162L_(3.0675).png,02000-02999/02162R_(3.0675).png
2163,8.0072,02000-02999/02163L_(8.0072).png,02000-02999/02163R_(8.0072).png
2164,32.283,02000-02999/02164L_(32.283).png,02000-02999/02164R_(32.283).png
2165,6.5994,02000-02999/02165L_(6.5994).png,02000-02999/02165R_(6.5994).png
2166,31.034,02000-02999/02166L_(31.034).png,02000-02999/02166R_(31.034).png
2167,44.233,02000-02999/02167L_(44.233).png,02000-02999/02167R_(44.233).png
2168,13.394,02000-02999/02168L_(13.394).png,02000-02999/02168R_(13.394).png
2169,22.632,02000-02999/02169L_(22.632).png,02000-02999/02169R_(22.632).png
2170,46.293,02000-02999/02170L_(46.293).png,02000-02999/02170R_(46.293).png
2171,27.581,02000-02999/02171L_(27.581).png,02000-02999/02171R_(27.581).png
2172,29.505,02000-02999/02172L_(29.505).png,02000-02999/02172R_(29.505).png
2173,7.3618,02000-02999/02173L_(7.3618).png,02000-02999/02173R_(7.3618).png
2174,34.127,02000-02999/02174L_(34.127).png,02000-02999/02174R_(34.127).png
2175,15.174,02000-02999/02175L_(15.174).png,02000-02999/02175R_(15.174).png
2176,16.415,02000-02999/02176L_(16.415).png,02000-02999/02176R_(16.415).png
2177,2.9373,02000-02999/02177L_(2.9373).png,02000-02999/02177R_(2.9373).png
2178,15.218,02000-02999/02178L_(15.218).png,02000-02999/02178R_(15.218).png
2179,36.386,02000-02999/02179L_(36.386).png,02000-02999/02179R_(36.386).png
2180,33.179,02000-02999/02180L_(33.179).png,02000-02999/02180R_(33.179).png
2181,37.288,02000-02999/02181L_(37.288).png,02000-02999/02181R_(37.288).png
2182,44.563,02000-02999/02182L_(44.563).png,02000-02999/02182R_(44.563).png
2183,15.181,02000-02999/02183L_(15.181).png,02000-02999/02183R_(15.181).png
2184,15.118,02000-02999/02184L_(15.118).png,02000-02999/02184R_(15.118).png
2185,46.248,02000-02999/02185L_(46.248).png,02000-02999/02185R_(46.248).png
2186,16.496,02000-02999/02186L_(16.496).png,02000-02999/02186R_(16.496).png
2187,10.286,02000-02999/02187L_(10.286).png,02000-02999/02187R_(10.286).png
2188,8.4962,02000-02999/02188L_(8.4962).png,02000-02999/02188R_(8.4962).png
2189,30.029,02000-02999/02189L_(30.029).png,02000-02999/02189R_(30.029).png
2190,34.275,02000-02999/02190L_(34.275).png,02000-02999/02190R_(34.275).png
2191,23.542,02000-02999/02191L_(23.542).png,02000-02999/02191R_(23.542).png
2192,37.608,02000-02999/02192L_(37.608).png,02000-02999/02192R_(37.608).png
2193,9.2007,02000-02999/02193L_(9.2007).png,02000-02999/02193R_(9.2007).png
